OID_,Aspect,MTSFG,ALT,Wind,Tem,Sun,Pre,NDVI,Night,GPP,ET,Disturb,Water,Road,Rail,CLCD,Sand,Clay,Silt,Slope,long,lat,Relief,Erosion,Rock,DEM,Frozen2005
1316,339.98,0.0,0.0,1.46672,19.1367,3.67785,2846.84,0.70993,4.4,300.246,115.406,0.0,26250.7,76397.8,258069.0,2.0,34.0,39.0,27.0,28.545,92.5461,27.0977,42.0,11.0,129.0,1100.0,0.0
1317,342.954,0.0,0.0,1.46549,19.11,3.67625,2851.7,0.730953,0.8,325.218,116.461,0.0,25451.5,76877.3,258181.0,2.0,45.0,25.0,30.0,24.1198,92.5563,27.0987,31.0,13.0,157.0,1146.0,0.0
1318,6.97333,0.0,0.0,1.46426,19.5267,3.67464,2856.5,0.756927,1.2,425.087,129.517,0.0,24667.2,77366.8,258296.0,2.0,45.0,25.0,30.0,38.4911,92.5664,27.0997,56.0,13.0,130.0,1084.0,0.0
1319,13.537,0.0,0.0,1.46303,20.6517,3.67302,2861.26,0.69871,1.0,441.988,153.174,0.0,23899.3,77866.1,258415.0,2.0,34.0,39.0,27.0,20.6269,92.5762,27.101,30.0,13.0,111.0,564.0,0.0
1320,143.77,0.0,0.0,1.4618,21.88,3.67138,2865.97,0.762307,3.6,487.407,174.49,0.0929402,23149.4,78374.89999999998,258537.0,2.0,34.0,39.0,27.0,37.2344,92.5866,27.102,63.0,13.0,119.0,392.0,0.0
1321,1.13917,0.0,0.0,1.46056,22.335,3.66974,2870.62,0.670988,3.8,485.456,168.963,0.230392,22419.5,78893.1,258662.0,2.0,57.0,25.0,18.0,26.6813,92.5965,27.1033,31.0,13.0,137.0,216.0,0.0
1322,316.557,0.0,0.0,1.45932,22.2017,3.66808,2875.22,0.796735,1.2,495.025,164.126,0.0,21711.8,79420.6,258792.0,2.0,57.0,25.0,18.0,37.0368,92.6066,27.1043,58.0,11.0,163.0,307.0,0.0
1323,316.602,0.0,0.0,1.45808,21.925,3.66642,2879.76,0.795618,4.0,470.056,151.372,0.0,21028.4,79957.0,258924.0,2.0,34.0,39.0,27.0,23.2182,92.6167,27.1056,34.0,11.0,158.0,443.0,0.0
1324,209.817,0.0,0.0,1.47045,21.505,3.66474,2884.24,0.793302,2.2,463.172,143.53,0.0,20372.2,80502.3,259060.0,2.0,34.0,39.0,27.0,40.2635,92.6268,27.1066,70.0,11.0,165.0,537.0,0.0
1325,261.077,0.0,0.0,1.4692,20.7517,3.66305,2888.66,0.785032,5.8,418.714,121.556,0.0,19745.8,81056.3,259200.0,2.0,34.0,39.0,27.0,10.6431,92.6366,27.1075,16.0,11.0,158.0,845.0,0.0
1326,72.06229999999998,0.0,0.0,1.52165,14.315,3.74031,2605.88,0.735795,1.0,330.494,116.605,0.0,67678.3,64141.0,254879.0,2.0,40.0,27.0,33.0,23.3945,92.0924,27.0549,34.0,11.0,187.0,2190.0,0.0
1327,84.554,0.0,0.0,1.52049,14.76,3.73904,2611.28,0.73148,2.6,334.527,116.53,0.0,66878.1,64215.0,254881.0,2.0,40.0,27.0,33.0,17.1927,92.1025,27.0563,30.0,11.0,196.0,2066.0,0.0
1328,14.4281,0.0,0.0,1.51932,15.8083,3.73777,2616.68,0.741048,0.4,367.296,151.155,0.0,66081.3,64304.5,254886.0,2.0,40.0,27.0,33.0,14.1905,92.1126,27.0572,18.0,11.0,183.0,1830.0,0.0
1329,21.8448,0.0,0.0,1.51815,17.87,3.73649,2622.09,0.759648,2.8,471.725,170.24,0.0,65283.1,64409.3,254895.0,2.0,45.0,25.0,30.0,25.9643,92.12240000000001,27.0585,41.0,11.0,152.0,1461.0,0.0
1330,328.034,0.0,0.0,1.51699,19.4717,3.73521,2627.51,0.777982,1.4,528.957,164.232,0.116175,64316.6,64529.5,254907.0,2.0,45.0,25.0,30.0,26.1433,92.1326,27.0595,39.0,11.0,144.0,1120.0,0.0
1331,278.692,0.0,0.0,1.51582,20.2167,3.73393,2632.94,0.789223,2.0,429.973,165.181,0.0,63351.1,64665.0,254923.0,2.0,34.0,39.0,27.0,28.3829,92.1427,27.0608,44.0,11.0,156.0,1097.0,0.0
1332,287.609,0.0,0.0,1.51466,19.0417,3.73264,2638.38,0.721883,3.6,479.751,165.343,0.116175,62386.6,64815.6,254943.0,2.0,45.0,25.0,30.0,30.0628,92.1525,27.0618,45.0,11.0,140.0,1096.0,0.0
1333,210.951,0.0,0.0,1.51349,17.6033,3.73134,2643.82,0.7651,0.4,458.276,159.802,0.0,61423.3,64981.2,254966.0,2.0,45.0,25.0,30.0,54.293,92.1629,27.0631,105.0,11.0,197.0,1421.0,0.0
1334,201.927,0.0,0.0,1.51232,16.0583,3.73004,2649.27,0.766838,1.0,307.463,136.634,0.0,60461.2,65161.8,254993.0,2.0,45.0,25.0,30.0,40.6648,92.1727,27.0641,70.0,11.0,136.0,1827.0,0.0
1335,163.249,0.0,0.0,1.51116,14.6383,3.72874,2654.72,0.689512,4.0,256.888,117.153,0.0,59500.2,65357.2,255023.0,2.0,40.0,27.0,33.0,35.2698,92.1829,27.0654,48.0,11.0,148.0,2370.0,0.0
1336,159.726,0.0,0.0,1.50999,14.7417,3.72743,2660.18,0.67127,2.2,245.377,113.536,0.0,58540.6,65567.2,255057.0,2.0,40.0,27.0,33.0,44.5658,92.193,27.0667,67.0,11.0,162.0,2169.0,0.0
1337,197.906,0.0,0.0,1.50882,15.6833,3.72611,2665.64,0.664728,5.2,257.292,113.125,0.0,57582.4,65791.8,255095.0,2.0,40.0,27.0,33.0,21.8927,92.2028,27.0677,36.0,11.0,138.0,2172.0,0.0
1338,215.786,0.0,0.0,1.50765,14.1867,3.72479,2671.1,0.690662,6.6,263.819,114.74,0.0,56625.5,66030.8,255137.0,2.0,45.0,25.0,30.0,49.7363,92.2129,27.069,96.0,11.0,143.0,2312.0,0.0
1339,179.254,0.0,0.0,1.50648,14.645,3.72347,2676.57,0.71134,2.8,275.547,120.296,0.0,55670.2,66284.0,255182.0,2.0,45.0,25.0,30.0,37.8155,92.2231,27.07,54.0,11.0,132.0,2250.0,0.0
1340,243.047,0.0,0.0,1.50531,14.7483,3.72214,2682.04,0.680952,4.6,274.656,116.174,0.0,54716.4,66457.7,255231.0,2.0,45.0,25.0,30.0,29.636,92.2332,27.0713,43.0,11.0,118.0,2287.0,0.0
1341,352.715,0.0,0.0,1.50414,14.0517,3.7208,2687.51,0.680507,2.0,281.998,123.187,0.0,53764.4,66544.2,255283.0,2.0,40.0,27.0,33.0,6.05209,92.243,27.0723,16.0,11.0,126.0,2613.0,0.0
1342,14.0462,0.0,0.0,1.50297,14.0167,3.71946,2692.98,0.713297,2.0,328.273,116.384,0.0,52814.0,66645.5,255339.0,2.0,40.0,27.0,33.0,12.819,92.25340000000001,27.0736,41.0,11.0,174.0,2373.0,0.0
1343,176.45,0.0,0.0,1.5018,14.275,3.71811,2698.45,0.752618,2.8,334.836,110.846,0.0,51865.5,66761.7,255399.0,2.0,40.0,27.0,33.0,23.044,92.2632,27.0745,29.0,11.0,184.0,2425.0,0.0
1344,268.91,0.0,0.0,1.50062,13.49,3.71676,2703.92,0.742078,1.4,322.443,116.1,0.0,50919.0,66892.6,255435.0,2.0,40.0,27.0,33.0,26.8133,92.2734,27.0759,37.0,11.0,184.0,2531.0,0.0
1345,230.567,0.0,0.0,1.49945,12.81,3.7154,2709.38,0.723633,0.2,285.255,119.265,0.0,49974.5,67038.2,255452.0,2.0,40.0,27.0,33.0,22.3441,92.2835,27.0768,33.0,11.0,173.0,2750.0,0.0
1346,325.259,0.0,0.0,1.49827,12.16,3.71404,2714.84,0.708127,1.6,273.503,103.909,0.0,49032.2,67198.4,255473.0,2.0,40.0,27.0,33.0,26.6862,92.2936,27.0781,39.0,11.0,178.0,2845.0,0.0
1347,148.278,0.0,0.0,1.49709,12.735,3.71266,2720.3,0.694042,5.0,240.214,107.583,0.0,48092.1,67373.0,255497.0,2.0,40.0,27.0,33.0,31.51,92.3034,27.0791,56.0,11.0,182.0,2723.0,0.0
1348,179.951,0.0,0.0,1.49592,13.8133,3.71129,2725.75,0.63927,0.6,221.575,117.683,0.0,47154.6,67562.0,255525.0,2.0,40.0,27.0,33.0,14.8232,92.3135,27.0804,21.0,11.0,181.0,2572.0,0.0
1349,25.2106,0.0,0.0,1.49474,15.0267,3.7099,2731.2,0.600732,4.8,221.264,117.14,0.0,46219.6,67765.2,255556.0,2.0,45.0,25.0,30.0,25.8226,92.3237,27.0814,38.0,12.0,161.0,2334.0,0.0
1350,18.6064,0.0,0.0,1.49355,16.4233,3.71059,2736.64,0.626187,6.0,245.867,123.653,0.0,45287.4,67982.5,255591.0,2.0,45.0,25.0,30.0,32.3644,92.3335,27.0827,53.0,12.0,138.0,1913.0,0.0
1351,249.877,0.0,0.0,1.49237,16.6183,3.70918,2742.07,0.61559,8.0,234.675,123.282,0.0,44358.1,68213.8,255629.0,2.0,40.0,27.0,33.0,25.7179,92.3439,27.0837,38.0,12.0,181.0,1951.0,0.0
1352,102.833,0.0,0.0,1.49119,15.77,3.70776,2747.49,0.619912,4.4,230.344,125.872,0.0,43431.9,68458.9,255670.0,2.0,40.0,27.0,33.0,40.0555,92.3537,27.085,74.0,11.0,141.0,2166.0,0.0
1353,134.763,0.0,0.0,1.49,16.815,3.70633,2752.9,0.65813,2.2,297.935,127.341,0.0,42509.0,68717.7,255716.0,2.0,45.0,25.0,30.0,49.5889,92.3639,27.086,102.0,11.0,135.0,1752.0,0.0
1354,122.828,0.0,0.0,1.48881,17.65,3.7049,2758.29,0.683275,1.8,316.171,129.641,0.0,41589.7,68990.0,255764.0,2.0,45.0,25.0,30.0,40.8806,92.374,27.0873,61.0,12.0,136.0,1543.0,0.0
1355,111.507,0.0,0.0,1.48762,17.7317,3.70346,2763.68,0.66779,1.8,351.512,126.448,0.0,40674.1,69275.7,255817.0,2.0,40.0,27.0,33.0,40.5751,92.3841,27.0883,81.0,12.0,189.0,1736.0,0.0
1356,309.679,0.0,0.0,1.48643,16.5433,3.70201,2769.04,0.636587,3.8,222.077,94.1304,0.0,39762.6,69574.6,255872.0,2.0,40.0,27.0,33.0,22.3915,92.3939,27.0896,35.0,11.0,136.0,2050.0,0.0
1357,289.833,0.0,0.0,1.48524,14.2367,3.70055,2774.4,0.590235,3.8,224.938,109.286,0.0,38855.4,69886.5,255932.0,2.0,40.0,27.0,33.0,22.561,92.4044,27.0906,34.0,11.0,171.0,2275.0,0.0
1358,331.081,0.0,0.0,1.48404,14.205,3.69909,2779.73,0.586478,7.6,232.169,112.278,0.0,37952.8,70211.3,255994.0,2.0,40.0,27.0,33.0,24.8113,92.4142,27.0919,38.0,11.0,183.0,2309.0,0.0
1359,2.00505,0.0,0.0,1.48285,14.5317,3.69762,2785.05,0.60686,1.6,213.715,112.564,0.0,37055.2,70548.7,256060.0,2.0,40.0,27.0,33.0,30.4802,92.424,27.0928,40.0,11.0,182.0,2193.0,0.0
1360,203.705,0.0,0.0,1.48165,14.8617,3.69613,2790.34,0.632062,0.8,216.794,114.884,0.0,36162.9,70898.7,256130.0,2.0,40.0,27.0,33.0,34.1326,92.4344,27.0942,53.0,11.0,170.0,2305.0,0.0
1361,252.507,0.0,0.0,1.48045,15.3033,3.69465,2795.62,0.613947,0.0,250.544,111.266,0.0,35276.4,71261.0,256203.0,2.0,40.0,27.0,33.0,28.3227,92.4442,27.0951,49.0,11.0,142.0,2231.0,0.0
1362,242.227,0.0,0.0,1.47924,15.185,3.69315,2800.87,0.635953,1.8,224.326,107.274,0.0,34396.1,71635.4,256280.0,2.0,40.0,27.0,33.0,12.6351,92.4543,27.0961,22.0,11.0,166.0,2251.0,0.0
1363,147.156,0.0,0.0,1.47804,14.6267,3.69164,2806.09,0.577597,0.6,201.391,109.716,0.0,33522.5,72021.7,256361.0,2.0,40.0,27.0,33.0,12.9097,92.4645,27.0974,28.0,11.0,195.0,2528.0,0.0
1364,305.668,0.0,0.0,1.47683,15.5517,3.69013,2811.29,0.54675,0.6,182.056,108.733,0.0,32656.2,72419.8,256444.0,2.0,45.0,25.0,30.0,25.0282,92.4746,27.0984,37.0,13.0,164.0,1832.0,0.0
1365,121.279,0.0,0.0,1.47562,15.975,3.6886,2816.46,0.510907,2.8,183.229,109.887,0.0,31797.7,72829.39999999998,256532.0,2.0,45.0,25.0,30.0,52.964,92.4844,27.0997,112.0,13.0,146.0,2081.0,0.0
1366,181.265,0.0,0.0,1.47441,15.7567,3.68707,2821.59,0.557662,4.2,205.189,126.0,0.0,30947.7,73250.39999999998,256622.0,2.0,40.0,27.0,33.0,41.0166,92.4949,27.1007,59.0,13.0,152.0,1897.0,0.0
1367,7.58898,0.0,0.0,1.47319,16.0567,3.68553,2826.7,0.554328,4.2,207.524,114.116,0.0,30107.0,73682.6,256717.0,2.0,40.0,27.0,33.0,28.5092,92.5047,27.102,40.0,13.0,167.0,2261.0,0.0
1368,118.845,0.0,0.0,1.47198,17.1083,3.68398,2831.77,0.604933,9.0,247.527,114.362,0.0,29276.3,74125.69999999998,256815.0,2.0,45.0,25.0,30.0,32.4011,92.5148,27.103,54.0,13.0,125.0,1741.0,0.0
1369,88.07089999999998,0.0,0.0,1.47076,18.8067,3.68241,2836.8,0.638093,3.2,359.871,140.985,0.186018,28456.6,74579.69999999998,256916.0,2.0,45.0,25.0,30.0,30.9238,92.5249,27.1043,40.0,13.0,130.0,1245.0,0.0
1370,195.612,0.0,0.0,1.46954,19.5467,3.68079,2841.8,0.623637,4.2,373.858,147.081,0.161862,27648.9,75044.19999999998,257021.0,2.0,45.0,25.0,30.0,43.7765,92.535,27.1053,79.0,13.0,108.0,1269.0,0.0
1371,214.62,0.0,0.0,1.46831,19.8533,3.67921,2846.75,0.705065,1.4,410.032,141.454,0.023235,26854.3,75519.0,257129.0,2.0,34.0,39.0,27.0,40.7968,92.5448,27.1066,73.0,13.0,115.0,1207.0,0.0
1372,131.017,0.0,0.0,1.46709,20.15,3.67762,2851.67,0.720925,2.4,429.842,155.633,0.0,26074.0,76004.1,257241.0,2.0,34.0,39.0,27.0,32.1601,92.555,27.1075,55.0,13.0,108.0,897.0,0.0
1373,228.8,0.0,0.0,1.46586,20.4383,3.67602,2856.53,0.684395,0.0,452.635,160.574,0.0,25309.4,76499.19999999998,257357.0,2.0,34.0,39.0,27.0,6.84849,92.5651,27.1085,11.0,13.0,172.0,769.0,0.0
1374,290.642,0.0,0.0,1.46463,20.6033,3.67441,2861.35,0.742008,0.6,465.747,159.671,0.0,24562.0,77004.1,257475.0,2.0,34.0,39.0,27.0,39.4797,92.5749,27.1098,67.0,13.0,176.0,763.0,0.0
1375,188.261,0.0,0.0,1.46339,20.235,3.67279,2866.12,0.769433,0.0,476.336,144.226,0.0,23833.5,77518.5,257598.0,2.0,57.0,25.0,18.0,43.2032,92.5853,27.1108,67.0,13.0,110.0,796.0,0.0
1376,162.343,0.0,0.0,1.46215,21.9067,3.67115,2870.84,0.786812,1.0,499.085,172.116,0.0,23125.8,78042.5,257724.0,2.0,57.0,25.0,18.0,39.0846,92.5951,27.1121,58.0,13.0,122.0,479.0,0.0
1377,311.503,0.0,0.0,1.46092,22.0217,3.66951,2875.5,0.741217,0.6,499.142,163.555,0.0,22440.9,78575.6,257853.0,2.0,57.0,25.0,18.0,39.0076,92.6053,27.1131,69.0,11.0,162.0,388.0,0.0
1378,184.723,0.0,0.0,1.45967,21.5083,3.66785,2880.1,0.818372,0.0,493.936,163.273,0.0,21781.2,79117.8,257986.0,2.0,34.0,39.0,27.0,22.0691,92.6154,27.1144,29.0,11.0,164.0,677.0,0.0
1379,113.009,0.0,0.0,1.47202,21.465,3.66618,2884.64,0.800828,1.6,469.521,160.024,0.0,21149.0,79668.8,258122.0,2.0,34.0,39.0,27.0,35.8033,92.6255,27.1154,64.0,11.0,127.0,585.0,0.0
1380,177.947,0.0,0.0,1.47077,21.2017,3.6645,2889.12,0.773188,2.2,439.982,147.696,0.0,20547.1,80228.6,258262.0,2.0,45.0,25.0,30.0,32.3684,92.6353,27.1164,43.0,11.0,165.0,751.0,0.0
1381,95.038,0.0,0.0,1.52322,15.0367,3.74129,2603.72,0.751923,1.8,329.836,124.487,0.0,67666.7,63143.2,253919.0,2.0,40.0,27.0,33.0,15.7913,92.0911,27.0638,32.0,11.0,192.0,2052.0,0.0
1382,112.256,0.0,0.0,1.52205,15.6283,3.74003,2609.14,0.754927,2.0,374.943,146.991,0.0,66869.0,63218.4,253920.0,2.0,40.0,27.0,33.0,19.2602,92.1012,27.0651,45.0,11.0,200.0,1904.0,0.0
1383,57.1224,0.0,0.0,1.52089,17.1383,3.73877,2614.58,0.76691,3.8,407.044,160.258,0.0,66074.8,63309.3,253925.0,2.0,45.0,25.0,30.0,16.6944,92.1113,27.0661,22.0,11.0,189.0,1597.0,0.0
1384,22.0916,0.0,0.0,1.51972,19.135,3.7375,2620.02,0.66755,0.8,414.292,157.264,0.0,65284.2,63415.8,253934.0,2.0,45.0,25.0,30.0,24.208,92.1211,27.0674,37.0,11.0,166.0,1290.0,0.0
1385,229.65,0.0,0.0,1.51856,19.9317,3.73622,2625.47,0.763593,1.2,441.028,169.748,0.0,64497.1,63537.9,253946.0,2.0,34.0,39.0,27.0,29.5332,92.1313,27.0683,47.0,11.0,140.0,913.0,0.0
1386,312.664,0.0,0.0,1.51739,19.695,3.73494,2630.93,0.74337,1.6,417.083,167.498,0.0,63618.7,63675.4,253962.0,2.0,34.0,39.0,27.0,15.8354,92.1414,27.0696,24.0,11.0,165.0,1171.0,0.0
1387,293.791,0.0,0.0,1.51623,18.6567,3.73366,2636.4,0.730437,2.0,479.466,163.459,0.0,62658.3,63828.4,253982.0,2.0,45.0,25.0,30.0,9.15994,92.1512,27.0706,14.0,11.0,190.0,1386.0,0.0
1388,264.311,0.0,0.0,1.51506,16.1367,3.73237,2641.87,0.763967,2.8,448.574,143.328,0.0,61699.2,63996.6,254005.0,2.0,45.0,25.0,30.0,27.9406,92.1616,27.0719,38.0,11.0,145.0,1859.0,0.0
1389,290.647,0.0,0.0,1.5139,13.8917,3.73108,2647.36,0.76997,1.0,301.071,119.261,0.0,60741.5,64179.9,254032.0,2.0,45.0,25.0,30.0,23.647,92.1714,27.0729,39.0,11.0,157.0,2266.0,0.0
1390,33.7819,0.0,0.0,1.51273,13.17,3.72978,2652.84,0.739173,1.8,274.794,108.602,0.0,59785.0,64378.3,254063.0,2.0,40.0,27.0,33.0,10.9301,92.1816,27.0742,16.0,11.0,187.0,2524.0,0.0
1391,78.1224,0.0,0.0,1.51157,13.32,3.72848,2658.34,0.730312,1.8,254.609,111.995,0.0,58830.1,64591.5,254097.0,2.0,40.0,27.0,33.0,4.11681,92.1917,27.0755,16.0,11.0,176.0,2538.0,0.0
1392,333.519,0.0,0.0,1.5104,13.7817,3.72717,2663.83,0.690288,4.6,241.919,113.41,0.0,57876.6,64819.5,254135.0,2.0,40.0,27.0,33.0,12.326,92.2018,27.0765,17.0,11.0,172.0,2620.0,0.0
1393,341.002,0.0,0.0,1.50923,13.8567,3.72586,2669.33,0.738125,1.4,275.528,117.652,0.0,56924.7,65062.0,254176.0,2.0,40.0,27.0,33.0,26.1097,92.2116,27.0778,35.0,11.0,176.0,2461.0,0.0
1394,266.64,0.0,0.0,1.50807,14.155,3.72454,2674.84,0.74306,3.6,281.399,120.901,0.0,55974.4,65318.9,254222.0,2.0,40.0,27.0,33.0,13.0934,92.2217,27.0788,27.0,11.0,193.0,2390.0,0.0
1395,244.604,0.0,0.0,1.5069,13.8083,3.72322,2680.35,0.731148,4.2,292.408,115.054,0.0,55025.9,65460.9,254270.0,2.0,40.0,27.0,33.0,30.9007,92.2319,27.0801,48.0,11.0,163.0,2460.0,0.0
1396,279.244,0.0,0.0,1.50573,13.695,3.72189,2685.85,0.722663,1.4,296.406,115.505,0.0,54079.3,65548.6,254323.0,2.0,40.0,27.0,33.0,20.2387,92.2417,27.0811,37.0,11.0,185.0,2424.0,0.0
1397,28.271,0.0,0.0,1.50456,14.005,3.72056,2691.36,0.75168,0.8,343.484,114.789,0.0,53134.5,65651.5,254379.0,2.0,40.0,27.0,33.0,27.591,92.25210000000001,27.0824,44.0,11.0,180.0,2538.0,0.0
1398,260.662,0.0,0.0,1.50339,14.6917,3.71922,2696.87,0.749617,0.8,353.311,119.64,0.0,52191.9,65769.5,254439.0,2.0,40.0,27.0,33.0,18.6281,92.2619,27.0834,26.0,11.0,196.0,2249.0,0.0
1399,208.655,0.0,0.0,1.50221,13.3967,3.71788,2702.38,0.753278,0.2,347.15,114.918,0.0,51251.3,65902.4,254493.0,2.0,40.0,27.0,33.0,28.6333,92.2721,27.0847,47.0,11.0,194.0,2525.0,0.0
1400,2.10362,0.0,0.0,1.50104,13.0733,3.71652,2707.89,0.755692,0.4,328.469,108.84,0.0,50313.1,66050.2,254510.0,2.0,40.0,27.0,33.0,26.9995,92.2822,27.0857,38.0,11.0,176.0,2707.0,0.0
1401,318.052,0.0,0.0,1.49987,13.1417,3.71517,2713.39,0.748977,2.8,311.586,98.0853,0.0,49377.2,66212.7,254531.0,2.0,40.0,27.0,33.0,19.75,92.2923,27.087,29.0,11.0,184.0,2607.0,0.0
1402,358.649,0.0,0.0,1.49869,13.3683,3.7138,2718.89,0.745265,2.8,302.666,107.455,0.0,48443.9,66389.9,254555.0,2.0,40.0,27.0,33.0,20.6147,92.3021,27.0879,30.0,11.0,175.0,2555.0,0.0
1403,99.7761,0.0,0.0,1.49751,13.4467,3.71243,2724.39,0.701202,0.4,264.151,112.914,0.0,47513.3,66581.7,254582.0,2.0,40.0,27.0,33.0,14.876,92.3122,27.0892,36.0,11.0,167.0,2544.0,0.0
1404,183.332,0.0,0.0,1.49633,14.6667,3.71106,2729.88,0.611583,2.2,237.337,119.766,0.0,46585.5,66787.9,254614.0,2.0,40.0,27.0,33.0,42.1122,92.3224,27.0902,70.0,11.0,182.0,2576.0,0.0
1405,88.4957,0.0,0.0,1.49515,16.1233,3.71175,2735.36,0.59774,2.4,226.651,109.306,0.0,45660.7,67008.4,254648.0,2.0,45.0,25.0,30.0,33.2258,92.3322,27.0915,58.0,11.0,144.0,2047.0,0.0
1406,251.322,0.0,0.0,1.49397,15.7933,3.71035,2740.84,0.576268,5.6,205.43,108.299,0.0,44739.2,67243.0,254687.0,2.0,45.0,25.0,30.0,24.5351,92.3426,27.0925,34.0,11.0,137.0,2193.0,0.0
1407,69.7654,0.0,0.0,1.49279,14.5617,3.70894,2746.31,0.577373,5.6,192.321,109.426,0.0,43821.0,67491.7,254728.0,2.0,40.0,27.0,33.0,35.0994,92.3524,27.0938,55.0,11.0,180.0,2471.0,0.0
1408,8.3546,0.0,0.0,1.4916,15.6733,3.70752,2751.76,0.585902,2.0,233.313,111.412,0.0,42906.5,67754.1,254773.0,2.0,40.0,27.0,33.0,32.5434,92.3625,27.0948,46.0,11.0,169.0,2162.0,0.0
1409,96.9696,0.0,0.0,1.49042,16.9867,3.70609,2757.21,0.68963,4.6,279.467,106.44,0.0,41995.9,68030.3,254822.0,2.0,40.0,27.0,33.0,29.4201,92.3727,27.0961,44.0,11.0,177.0,1737.0,0.0
1410,224.139,0.0,0.0,1.48923,16.8533,3.70466,2762.64,0.643655,5.0,253.948,105.868,0.0,41089.4,68320.0,254874.0,2.0,40.0,27.0,33.0,25.0256,92.3828,27.0971,40.0,11.0,140.0,2004.0,0.0
1411,204.482,0.0,0.0,1.48804,16.335,3.70322,2768.06,0.629183,4.2,231.025,108.469,0.0,40187.3,68623.1,254930.0,2.0,40.0,27.0,33.0,30.0518,92.3926,27.0984,45.0,11.0,149.0,2078.0,0.0
1412,127.729,0.0,0.0,1.48684,15.2633,3.70177,2773.46,0.633382,5.0,227.418,107.417,0.0,39289.9,68939.3,254990.0,2.0,40.0,27.0,33.0,33.538,92.4031,27.0994,49.0,11.0,174.0,2121.0,0.0
1413,8.2248,0.0,0.0,1.48565,14.1567,3.70032,2778.85,0.582298,2.4,224.257,112.151,0.0,38397.6,69268.5,255052.0,2.0,40.0,27.0,33.0,13.9943,92.4129,27.1007,23.0,11.0,175.0,2450.0,0.0
1414,326.486,0.0,0.0,1.48445,14.3767,3.69886,2784.22,0.571345,4.0,213.6,110.691,0.0,37510.7,69610.5,255119.0,2.0,40.0,27.0,33.0,11.944,92.423,27.1017,18.0,11.0,186.0,2562.0,0.0
1415,234.724,0.0,0.0,1.48325,14.0533,3.69738,2789.57,0.604182,4.2,219.911,113.734,0.0,36629.6,69965.2,255189.0,2.0,40.0,27.0,33.0,31.7939,92.4331,27.103,46.0,11.0,179.0,2451.0,0.0
1416,106.466,0.0,0.0,1.48205,14.4883,3.6959,2794.9,0.622453,0.2,241.716,111.766,0.0,35754.8,70332.2,255262.0,2.0,40.0,27.0,33.0,36.777,92.4432,27.104,56.0,11.0,171.0,2249.0,0.0
1417,147.679,0.0,0.0,1.48085,14.76,3.69442,2800.2,0.630138,1.8,229.866,105.677,0.0,34886.6,70711.6,255339.0,2.0,40.0,27.0,33.0,40.1693,92.453,27.1049,67.0,11.0,146.0,2450.0,0.0
1418,316.626,0.0,0.0,1.47964,13.99,3.69292,2805.48,0.59896,4.8,196.639,108.602,0.0,34025.7,71102.9,255419.0,2.0,40.0,27.0,33.0,32.4355,92.4632,27.1062,53.0,11.0,137.0,2354.0,0.0
1419,120.463,0.0,0.0,1.47844,13.8917,3.69141,2810.73,0.550508,2.4,164.594,106.941,0.0,33172.6,71506.1,255503.0,2.0,40.0,27.0,33.0,36.4614,92.4733,27.1072,66.0,11.0,138.0,2542.0,0.0
1420,145.25,0.0,0.0,1.47723,13.8767,3.6899,2815.96,0.50233,2.6,177.099,110.015,0.0,32328.0,71921.0,255591.0,2.0,40.0,27.0,33.0,38.1878,92.4831,27.1085,67.0,13.0,142.0,2777.0,0.0
1421,71.4281,0.0,0.0,1.47602,13.6467,3.68838,2821.16,0.5284,2.2,186.602,107.678,0.0,31492.5,72347.19999999998,255682.0,2.0,40.0,27.0,33.0,24.529,92.4935,27.1095,39.0,13.0,178.0,2555.0,0.0
1422,87.9178,0.0,0.0,1.4748,15.0017,3.68684,2826.32,0.533818,3.0,197.119,109.168,0.0,30666.9,72784.8,255776.0,2.0,40.0,27.0,33.0,31.6094,92.5033,27.1108,44.0,13.0,166.0,2177.0,0.0
1423,108.21,0.0,0.0,1.47358,17.5,3.6853,2831.45,0.600793,5.4,219.615,111.654,0.0,29852.0,73233.39999999998,255874.0,2.0,45.0,25.0,30.0,39.7269,92.5135,27.1118,75.0,13.0,121.0,1670.0,0.0
1424,195.4,0.0,0.0,1.47237,17.9967,3.68375,2836.54,0.613705,1.8,316.383,135.614,0.0,29048.8,73692.8,255976.0,2.0,45.0,25.0,30.0,38.4157,92.5236,27.1131,62.0,13.0,135.0,1546.0,0.0
1425,84.423,0.0,0.0,1.47114,18.0217,3.68219,2841.6,0.65387,5.0,341.543,136.162,0.0,28258.3,74162.8,256081.0,2.0,45.0,25.0,30.0,43.3736,92.5337,27.1141,70.0,13.0,126.0,1563.0,0.0
1426,128.778,0.0,0.0,1.46992,18.6733,3.68057,2846.61,0.669475,2.8,352.027,142.485,0.023235,27481.6,74643.3,256190.0,2.0,45.0,25.0,30.0,34.9272,92.5435,27.1151,60.0,13.0,124.0,1257.0,0.0
1427,179.297,0.0,0.0,1.46869,19.82,3.67899,2851.59,0.707398,3.0,391.83,139.919,0.0552529,26719.9,75134.0,256302.0,2.0,45.0,25.0,30.0,38.407,92.554,27.1164,53.0,13.0,112.0,1252.0,0.0
